,movieid,Cluster,title,genres
6053,6906,2,That Was Then... This Is Now (1985),Drama
6054,6909,149,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
6055,6910,151,Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973),Horror
6056,6918,58,"Unvanquished, The (Aparajito) (1957)",Drama
6057,6920,112,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller
6058,6921,138,Man of Marble (Czlowiek z Marmuru) (1977),Drama
6059,6923,161,Sherlock Holmes and the Voice of Terror (1942),Crime|Mystery|War
6060,6924,164,Sherlock Holmes Faces Death (1943),Crime|Mystery
6061,6925,7,Sherlock Holmes in Washington (1943),Crime|Mystery
6062,6927,2,"Human Stain, The (2003)",Drama|Romance|Thriller
6063,6928,193,"Die, Mommie, Die (2003)",Comedy
6064,6932,53,Shattered Glass (2003),Crime|Drama
6065,6934,22,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6066,6935,122,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
6067,6936,38,Elf (2003),Children|Comedy|Fantasy
6068,6939,161,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance
6069,6940,56,In My Skin (Dans ma Peau) (2002),Drama
6070,6942,82,Love Actually (2003),Comedy|Drama|Romance
6071,6944,82,Father of the Bride (1991),Comedy
6072,6945,103,My Architect: A Son's Journey (2003),Documentary
6073,6946,110,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy
6074,6947,185,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6075,6948,93,Tupac: Resurrection (2003),Documentary
6076,6949,89,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi
6077,6950,168,"Missing, The (2003)",Adventure|Thriller|Western
6078,6951,17,"Cat in the Hat, The (2003)",Children|Comedy
6079,6952,167,Gothika (2003),Horror|Thriller
6080,6953,129,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6081,6954,74,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
6082,6957,165,Bad Santa (2003),Comedy|Crime
6083,6958,110,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror
6084,6959,140,Timeline (2003),Action|Adventure|Sci-Fi
6085,6961,63,Damage (Fatale) (1992),Drama
6086,6963,174,Devil's Playground (2002),Documentary
6087,6964,20,Dance with a Stranger (1985),Crime|Drama|Thriller
6088,6965,48,Journeys with George (2002),Documentary
6089,6966,180,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6090,6967,141,Dead of Night (1945),Horror|Mystery
6091,6968,1,Death Machine (1995),Action|Sci-Fi
6092,6969,10,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi
6093,6970,164,Desk Set (1957),Comedy|Romance
6094,6971,196,Europa (Zentropa) (1991),Drama|Thriller
6095,6973,52,Final Analysis (1992),Drama|Romance|Thriller
6096,6974,165,"Freshman, The (1990)",Comedy|Crime
6097,6975,130,Funny Games (1997),Drama|Horror|Thriller
6098,6976,56,Tales from the Crypt (1972),Horror
6099,6977,111,New Jack City (1991),Action|Crime|Drama
6100,6978,117,Slacker (1991),Comedy|Drama
6101,6979,59,WarGames (1983),Drama|Sci-Fi|Thriller
6102,6980,164,Mr. Hobbs Takes a Vacation (1962),Comedy
6103,6981,58,"Ordet (Word, The) (1955)",Drama
6104,6982,196,Forbidden Games (Jeux interdits) (1952),Drama|War
6105,6983,21,Jane Eyre (1944),Drama|Romance
6106,6984,121,"Tale of Two Cities, A (1935)",Drama
6107,6985,132,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
6108,6986,147,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance
6109,6987,132,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
6110,6988,21,Broken Blossoms or The Yellow Man and the Girl (1919),Drama|Romance
6111,6989,173,Gorky Park (1983),Crime|Drama|Thriller
6112,6990,62,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
6113,6991,140,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance
6114,6992,84,Guarding Tess (1994),Comedy|Drama
6115,6993,74,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6116,6994,32,"Hard Way, The (1991)",Action|Comedy
6117,6995,17,Hercules in New York (1970),Action|Comedy|Fantasy
6118,6996,50,Highlander II: The Quickening (1991),Action|Sci-Fi
6119,6997,136,Hoffa (1992),Crime|Drama
6120,6998,103,House of Cards (1993),Drama
6121,6999,41,Housesitter (1992),Comedy|Romance
6122,7000,76,Hudson Hawk (1991),Action|Adventure|Comedy
6123,7001,59,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
6124,7002,10,Mindwalk (1990),Drama
6125,7003,10,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller
6126,7004,110,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
6127,7005,84,King Ralph (1991),Comedy
6128,7006,52,Knight Moves (1992),Mystery|Thriller
6129,7007,137,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller
6130,7008,30,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
6131,7009,57,Lorenzo's Oil (1992),Drama
6132,7010,30,"Lover, The (Amant, L') (1992)",Drama|Romance
6133,7011,5,"Bullfighter, The (Matador) (1986)",Comedy|Crime|Drama
6134,7012,41,Mr. Destiny (1990),Comedy|Fantasy
6135,7013,133,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
6136,7014,16,Nowhere to Run (1993),Action|Romance
6137,7015,42,Only the Lonely (1991),Comedy|Romance
6138,7016,140,Over the Top (1987),Action|Drama
6139,7017,33,Passenger 57 (1992),Action|Thriller
6140,7018,102,Presumed Innocent (1990),Crime|Drama|Thriller
6141,7019,57,Project X (1987),Comedy|Drama
6142,7020,74,Proof (1991),Comedy|Drama|Romance
6143,7021,84,Pure Luck (1991),Comedy|Crime
6144,7022,81,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
6145,7023,131,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance
6146,7024,130,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama
6147,7025,26,"Midnight Clear, A (1992)",Drama|War
6148,7026,85,Summer School (1987),Comedy
6149,7027,168,Silverado (1985),Action|Western
6150,7028,62,Quick Change (1990),Comedy|Crime
6151,7029,56,Rabid (1977),Horror|Thriller
6152,7030,57,Radio Flyer (1992),Drama
6153,7031,32,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller
6154,7032,111,Revenge (1990),Drama|Romance|Thriller
6155,7033,14,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance
6156,7034,174,Show Me Love (Fucking Åmål) (1998),Drama|Romance
6157,7035,97,Streets of Fire (1984),Action|Romance
6158,7036,85,Teen Wolf (1985),Comedy|Fantasy
6159,7037,5,High Heels (Tacones lejanos) (1991),Comedy|Drama
6160,7038,74,Things You Can Tell Just by Looking at Her (2000),Drama|Romance
6161,7039,67,Thunderheart (1992),Crime|Mystery|Thriller
6162,7040,136,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller
6163,7041,38,Trapped in Paradise (1994),Comedy|Crime
6164,7042,30,Betty Blue (37°2 le matin) (1986),Drama|Romance
6165,7043,58,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama
6166,7044,163,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
6167,7045,176,"Witches, The (1990)",Children|Fantasy
6168,7046,141,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
6169,7047,111,Year of the Dragon (1985),Action|Crime|Drama
6170,7048,84,Nothing to Lose (1997),Action|Adventure|Comedy|Crime
6171,7049,6,Flying Down to Rio (1933),Comedy|Musical|Romance
6172,7050,6,Follow the Fleet (1936),Comedy|Musical|Romance
6173,7051,164,"What's New, Pussycat (1965)",Comedy
6174,7053,127,Roberta (1935),Comedy|Musical|Romance
6175,7054,155,Little Women (1949),Drama
6176,7055,127,Swing Time (1936),Comedy|Musical|Romance
6177,7056,112,"Public Enemy, The (1931)",Action|Crime|Drama
6178,7057,181,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance
6179,7058,108,Life with Father (1947),Comedy
6180,7059,57,National Velvet (1944),Children|Drama
6181,7060,73,Jesus Christ Superstar (1973),Drama|Musical
6182,7061,100,Dark Victory (1939),Drama|Romance
6183,7062,129,Birdman of Alcatraz (1962),Drama
6184,7063,169,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama
6185,7064,132,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy
6186,7065,90,"Birth of a Nation, The (1915)",Drama|War
6187,7066,90,"Blue Kite, The (Lan feng zheng) (1993)",Drama
6188,7067,46,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance
6189,7068,163,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance
6190,7069,181,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama
6191,7070,109,Red River (1948),Action|Adventure|Western
6192,7071,169,"Woman Under the Influence, A (1974)",Drama
6193,7072,109,Stagecoach (1939),Action|Drama|Romance|Western
6194,7073,124,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
6195,7074,132,"Navigator, The (1924)",Comedy
6196,7075,185,"Court Jester, The (1956)",Adventure|Comedy|Musical
6197,7076,112,Bullitt (1968),Action|Crime|Drama|Thriller
6198,7077,21,Way Down East (1920),Drama|Romance
6199,7078,29,Jezebel (1938),Drama
6200,7079,121,"Hunchback of Notre Dame, The (1939)",Drama
6201,7080,127,42nd Street (1933),Drama|Musical|Romance
6202,7081,63,I'm No Angel (1933),Comedy
6203,7082,164,That Touch of Mink (1962),Comedy|Romance
6204,7083,42,Sweet Dreams (1985),Drama
6205,7084,108,"Play It Again, Sam (1972)",Comedy|Romance
6206,7085,164,Send Me No Flowers (1964),Comedy|Romance
6207,7086,21,Pygmalion (1938),Comedy|Drama
6208,7087,21,"Passage to India, A (1984)",Adventure|Drama
6209,7088,8,Black Orpheus (Orfeu Negro) (1959),Drama|Romance
6210,7089,123,Amarcord (1973),Comedy|Drama
6211,7090,34,Hero (Ying xiong) (2002),Action|Adventure|Drama
6212,7091,124,Horse Feathers (1932),Comedy
6213,7092,8,Anna Karenina (1935),Drama|Romance
6214,7093,164,"Front Page, The (1974)",Comedy
6215,7094,193,Attraction (2000),Drama|Romance|Thriller
6216,7095,30,Looking for Mr. Goodbar (1977),Drama
6217,7096,195,Rivers and Tides (2001),Documentary
6218,7097,42,"Girl From Paris, A (hirondelle a fait le printemps, Une) (2001)",Comedy|Drama
6219,7099,45,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
6220,7101,82,Doc Hollywood (1991),Comedy|Romance
6221,7102,125,Dragnet (1987),Comedy|Crime|Drama
6222,7103,192,Madhouse (1990),Comedy
6223,7104,125,1941 (1979),Comedy|War
6224,7107,164,Foul Play (1978),Comedy|Thriller
6225,7108,34,Crime Story (Zhong an zu) (1993),Action|Crime|Drama
6226,7109,46,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance
6227,7111,21,Ryan's Daughter (1970),Drama|Romance
6228,7112,63,Accident (1967),Crime|Drama
6229,7114,92,"Collector, The (1965)",Drama|Horror|Thriller
6230,7115,56,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller
6231,7116,133,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
6232,7117,126,Leprechaun (1993),Comedy|Horror
6233,7118,199,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War
6234,7119,42,Crazy People (1990),Comedy
6235,7121,108,Adam's Rib (1949),Comedy|Romance
6236,7122,161,King of Hearts (1966),Comedy|Drama|War
6237,7123,163,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
6238,7124,187,Grass (1999),Documentary
6239,7125,42,Spring Forward (1999),Drama
6240,7126,183,"Killing of a Chinese Bookie, The (1976)",Comedy|Crime|Drama|Film-Noir|Musical
6241,7127,137,Run (1991),Action|Drama|Thriller
6242,7128,86,Things to Come (1936),Sci-Fi
6243,7130,8,Darling (1965),Drama
6244,7131,0,"Summer Place, A (1959)",Drama
6245,7132,124,"Night at the Opera, A (1935)",Comedy|Musical|Romance
6246,7133,134,Metalstorm: The Destruction of Jared-Syn (1983),Action|Adventure|Sci-Fi
6247,7134,163,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller
6248,7135,112,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller
6249,7136,8,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance
6250,7137,12,"Cooler, The (2003)",Comedy|Drama|Romance
6251,7139,44,In America (2002),Drama|Romance
6252,7141,100,My Flesh and Blood (2003),Documentary
6253,7142,6,Honey (2003),Drama|Romance
6254,7143,105,"Last Samurai, The (2003)",Action|Adventure|Drama|War
6255,7147,176,Big Fish (2003),Drama|Fantasy|Romance
6256,7148,128,Love Don't Cost a Thing (2003),Drama|Romance
6257,7149,82,Something's Gotta Give (2003),Comedy|Drama|Romance
6258,7150,84,Stuck on You (2003),Comedy
6259,7151,21,Girl with a Pearl Earring (2003),Drama|Romance
6260,7152,136,"Statement, The (2003)",Drama|Thriller
6261,7153,69,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
6262,7154,82,Mona Lisa Smile (2003),Drama|Romance
6263,7155,57,Calendar Girls (2003),Comedy
6264,7156,26,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
6265,7157,125,"Hebrew Hammer, The (2003)",Comedy
6266,7158,129,House of Sand and Fog (2003),Drama
6267,7160,129,Monster (2003),Crime|Drama
6268,7161,110,Cheaper by the Dozen (2003),Children|Comedy
6269,7162,90,Cold Mountain (2003),Drama|Romance|War
6270,7163,101,Paycheck (2003),Action|Sci-Fi|Thriller
6271,7164,104,Peter Pan (2003),Action|Adventure|Children|Fantasy
6272,7165,6,"Company, The (2003)",Drama|Musical
6273,7167,67,Japanese Story (2003),Drama
6274,7168,30,Secret Things (Choses secrètes) (2002),Drama
6275,7169,82,Chasing Liberty (2004),Comedy|Romance
6276,7170,76,My Baby's Daddy (2004),Comedy
6277,7171,150,Aileen: Life and Death of a Serial Killer (2003),Documentary
6278,7172,183,Distant (Uzak) (2002),Drama
6279,7173,41,Along Came Polly (2004),Comedy|Romance
6280,7174,110,Teacher's Pet (2004),Animation|Children
6281,7175,17,Torque (2004),Action|Crime
6282,7176,138,Crimson Gold (Talaye sorgh) (2003),Drama
6283,7177,9,Osama (2003),Drama
6284,7178,2,"Great Gatsby, The (1974)",Drama
6285,7179,2,Wuthering Heights (1992),Drama|Romance
6286,7181,152,Ship of Fools (1965),Drama
6287,7183,41,There's a Girl in My Soup (1970),Comedy
6288,7184,192,This Property is Condemned (1966),Drama|Romance
6289,7185,84,Real Men (1987),Comedy|Sci-Fi
6290,7186,84,Once Upon a Crime... (1992),Comedy|Mystery
6291,7189,84,"Car 54, Where Are You? (1994)",Comedy
6292,7190,21,Jane Eyre (1970),Drama
6293,7191,84,Blame It on the Bellboy (1992),Comedy
6294,7192,140,Only the Strong (1993),Action
6295,7193,119,"Adventures of Ford Fairlane, The (1990)",Action|Comedy
6296,7194,23,Bonjour tristesse (1958),Drama
6297,7195,112,"Enforcer, The (1951)",Crime|Drama|Film-Noir
6298,7197,154,Ransom (a.k.a. The Terrorists) (1975),Crime|Thriller
6299,7198,84,The Pick-up Artist (1987),Comedy|Crime|Drama|Romance
6300,7199,74,Melvin Goes to Dinner (2003),Comedy|Drama
6301,7201,60,Crime Spree (2003),Comedy|Crime
6302,7202,70,Beyond Re-Animator (2003),Horror
6303,7203,42,Final Cut (1998),Drama
6304,7204,84,Hells Angels on Wheels (1967),Drama
6305,7205,90,"Wind and the Lion, The (1975)",Adventure
6306,7206,132,Mon Oncle (My Uncle) (1958),Comedy
6307,7207,128,Where the Boys Are (1960),Comedy
6308,7208,21,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror
6309,7209,132,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy
6310,7210,168,My Darling Clementine (1946),Western
6311,7211,164,People Will Talk (1951),Comedy|Romance
6312,7212,164,I Was a Male War Bride (1949),Comedy|Romance
6313,7215,7,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
6314,7216,112,High Sierra (1941),Crime|Drama|Film-Noir|Thriller
6315,7217,133,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller
6316,7218,109,"Ox-Bow Incident, The (1943)",Drama|Western
6317,7219,112,They Drive by Night (1940),Drama
6318,7220,164,Micki + Maude (1984),Comedy
6319,7221,164,Platinum Blonde (1931),Comedy|Romance
6320,7222,77,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama
6321,7223,133,D.O.A. (1950),Drama|Film-Noir|Mystery
6322,7224,67,"Boy with Green Hair, The (1948)",Children|Drama
6323,7225,42,Pumping Iron (1977),Documentary
6324,7226,111,No Good Deed (a.k.a. The House on Turk Street) (2002),Crime|Drama|Thriller
6325,7227,174,"Trouble with Angels, The (1966)",Comedy
6326,7228,140,Cool World (1992),Animation|Comedy|Fantasy
6327,7229,111,Money for Nothing (1993),Comedy|Crime
6328,7230,78,"Silencers, The (1966)",Action|Comedy
6329,7232,21,Heat and Dust (1983),Drama
6330,7234,123,"Strada, La (1954)",Drama
6331,7235,130,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
6332,7236,86,"Boy and His Dog, A (1975)",Sci-Fi
6333,7237,192,"Last Tycoon, The (1976)",Drama|Romance
6334,7238,196,Ashes and Diamonds (Popiól i diament) (1958),Drama|War
6335,7239,95,Marooned (1969),Drama|Sci-Fi
6336,7241,196,Kanal (1957),Drama|War
6337,7243,132,Intolerance: Love's Struggle Throughout the Ages (1916),Drama
6338,7244,17,"Beast of Yucca Flats, The (1961)",Horror|Sci-Fi
6339,7247,107,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
6340,7249,164,Plaza Suite (1971),Comedy
6341,7250,164,"Out of Towners, The (1970)",Comedy
6342,7251,160,Where the Day Takes You (1992),Drama
6343,7252,134,"Three Stooges in Orbit, The (1962)",Comedy|Sci-Fi
6344,7253,121,It (1927),Comedy|Romance
6345,7254,178,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
6346,7255,82,Win a Date with Tad Hamilton! (2004),Comedy|Romance
6347,7256,159,Touching the Void (2003),Adventure|Documentary
6348,7257,84,"Big Bounce, The (2004)",Comedy|Crime|Thriller
6349,7258,85,"Perfect Score, The (2004)",Comedy|Crime
6350,7259,17,You Got Served (2004),Drama|Musical
6351,7260,36,Latter Days (2003),Comedy|Drama|Romance
6352,7261,84,Barbershop 2: Back in Business (2004),Comedy
6353,7262,110,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime
6354,7263,66,Miracle (2004),Drama
6355,7265,30,"Dreamers, The (2003)",Drama
6356,7266,134,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi
6357,7270,42,Sleep with Me (1994),Comedy|Drama|Romance
6358,7272,160,Super Fly (Superfly) (1972),Action|Crime|Drama
6359,7275,111,Uptown Saturday Night (1974),Comedy
6360,7280,151,Blacula (1972),Horror
6361,7281,151,"Scream, Blacula, Scream! (1973)",Horror
6362,7283,191,Swing Shift (1984),Drama
6363,7284,111,Trespass (1992),Action|Crime|Thriller
6364,7285,174,Thirteen (2003),Drama
6365,7286,42,Simple Men (1992),Comedy|Drama
6366,7287,193,"Sailor Who Fell from Grace with the Sea, The (1976)",Drama
6367,7288,138,Foolish Wives (1922),Drama
6368,7289,70,"Silent Night, Bloody Night (1973)",Horror
6369,7292,76,Best Defense (1984),Comedy|War
6370,7293,82,50 First Dates (2004),Comedy|Romance
6371,7294,84,Welcome to Mooseport (2004),Comedy
6372,7297,58,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama
6373,7299,100,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama
6374,7300,20,Vanishing Point (1971),Action|Drama
6375,7301,58,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama
6376,7302,158,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy
6377,7303,65,The Diary of Anne Frank (1959),Drama|War
6378,7304,113,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical
6379,7305,52,Black Widow (1987),Crime|Drama|Mystery|Thriller
6380,7306,48,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery
6381,7307,130,Flesh & Blood (1985),Action|Adventure|Drama|War
6382,7308,175,King Solomon's Mines (1985),Adventure|Comedy
6383,7309,185,"Black Pirate, The (1926)",Action|Adventure
6384,7310,16,Raw Deal (1986),Action
6385,7311,44,"Goodbye, Mr. Chips (1939)",Drama|Romance
6386,7312,110,"Follow Me, Boys! (1966)",Comedy|Drama
6387,7313,33,Fire Birds (1990),Action|Adventure
6388,7314,28,Robot Stories (2003),Drama|Sci-Fi
6389,7315,140,Against the Ropes (2004),Comedy|Drama
6390,7316,85,Confessions of a Teenage Drama Queen (2004),Comedy
6391,7317,61,EuroTrip (2004),Adventure|Comedy
6392,7318,147,"Passion of the Christ, The (2004)",Drama
6393,7319,83,Club Dread (2004),Comedy|Horror
6394,7320,6,Dirty Dancing: Havana Nights (2004),Romance
6395,7321,52,Twisted (2004),Thriller
6396,7323,120,"Good bye, Lenin! (2003)",Comedy|Drama
6397,7324,105,Hidalgo (2004),Adventure|Drama
