,movieid,Cluster,title,genres
4034,4491,136,Criminal Law (1988),Thriller
4035,4492,38,Critters (1986),Comedy|Sci-Fi
4036,4493,170,Critters 2: The Main Course (1988),Comedy|Horror|Sci-Fi
4037,4494,31,Critters 3 (1991),Comedy|Sci-Fi
4038,4495,183,Crossing Delancey (1988),Comedy|Romance
4039,4496,43,D.O.A. (1988),Film-Noir|Mystery|Thriller
4040,4497,188,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi
4041,4498,155,"Dead Pool, The (1988)",Action|Crime|Thriller
4042,4499,147,Dirty Rotten Scoundrels (1988),Comedy
4043,4500,183,Drowning by Numbers (1988),Comedy|Drama
4044,4501,63,"Elvira, Mistress of the Dark (1988)",Comedy|Horror
4045,4502,186,Ernest Saves Christmas (1988),Children|Comedy
4046,4503,22,Everybody's All-American (1988),Romance
4047,4504,65,Feds (1988),Comedy
4048,4505,6,For Keeps (1988),Drama|Romance
4049,4506,15,Frantic (1988),Crime|Mystery|Thriller
4050,4507,67,Fresh Horses (1988),Drama
4051,4508,40,Gorillas in the Mist (1988),Drama
4052,4509,12,"Great Outdoors, The (1988)",Comedy
4053,4510,161,Heartbreak Hotel (1988),Comedy
4054,4511,42,High Spirits (1988),Comedy
4055,4512,167,Hot to Trot (1988),Comedy
4056,4513,100,"House on Carroll Street, The (1988)",Thriller
4057,4514,197,Howling IV: The Original Nightmare (1988),Horror
4058,4515,55,Imagine: John Lennon (1988),Documentary
4059,4516,55,Johnny Be Good (1988),Comedy
4060,4517,149,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller
4061,4518,160,The Lair of the White Worm (1988),Comedy|Horror
4062,4519,28,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
4063,4520,90,License to Drive (1988),Comedy
4064,4521,90,Little Nikita (1988),Drama
4065,4522,163,Masquerade (1988),Mystery|Romance|Thriller
4066,4523,82,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
4067,4524,44,Moon Over Parador (1988),Comedy
4068,4525,163,Moving (1988),Comedy
4069,4526,43,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
4070,4527,59,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance
4071,4528,27,Off Limits (1988),Action|Thriller|War
4072,4529,5,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
4073,4530,144,Permanent Record (1988),Drama
4074,4531,123,Red Heat (1988),Action
4075,4532,74,Return of the Living Dead Part II (1988),Comedy|Horror
4076,4533,169,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
4077,4534,138,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
4078,4535,28,"Man from Snowy River, The (1982)",Drama|Romance|Western
4079,4536,111,Rocket Gibraltar (1988),Drama
4080,4537,20,Running on Empty (1988),Drama
4081,4538,36,Salome's Last Dance (1988),Comedy|Drama
4082,4540,61,Satisfaction (a.k.a. Girls of Summer) (1988),Comedy|Drama|Romance
4083,4541,83,"Serpent and the Rainbow, The (1988)",Horror
4084,4542,174,Shakedown (1988),Action
4085,4543,13,Shoot to Kill (1988),Action|Adventure
4086,4544,189,Short Circuit 2 (1988),Comedy|Sci-Fi
4087,4545,163,Short Circuit (1986),Comedy|Sci-Fi
4088,4546,187,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
4089,4547,21,Stormy Monday (1988),Crime|Drama
4090,4548,178,Sunset (1988),Action|Comedy|Thriller|Western
4091,4550,159,Switching Channels (1988),Comedy
4092,4552,183,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller
4093,4553,183,They Live (1988),Action|Sci-Fi|Thriller
4094,4555,65,Torch Song Trilogy (1988),Comedy|Drama|Romance
4095,4556,36,Track 29 (1988),Drama|Mystery
4096,4557,80,Tucker: The Man and His Dream (1988),Drama
4097,4558,152,Twins (1988),Comedy
4098,4559,192,Vice Versa (1988),Comedy
4099,4560,73,Watchers (1988),Horror|Sci-Fi
4100,4561,94,Waxwork (1988),Comedy|Horror
4101,4562,87,Without a Clue (1988),Comedy|Mystery
4102,4563,131,Young Einstein (1988),Comedy
4103,4564,184,Always (1989),Drama|Fantasy|Romance
4104,4565,149,American Ninja (1985),Action|Adventure
4105,4566,0,American Ninja 2: The Confrontation (1987),Action|Adventure
4106,4567,169,American Ninja 3: Blood Hunt (1989),Action|Adventure
4107,4568,197,Best of the Best (1989),Action
4108,4569,56,Best of the Best 2 (1993),Action
4109,4570,157,"Big Picture, The (1989)",Comedy|Drama
4110,4571,137,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
4111,4572,119,Black Rain (1989),Action|Crime|Drama
4112,4573,20,Blaze (1989),Comedy|Drama
4113,4574,69,Blind Fury (1989),Action|Thriller
4114,4575,20,Breaking In (1989),Adventure|Comedy
4115,4576,96,C.H.U.D. II - Bud the Chud (1989),Comedy|Horror
4116,4577,4,Casualties of War (1989),Drama|War
4117,4578,4,Chances Are (1989),Comedy|Romance
4118,4579,113,Cookie (1989),Comedy|Crime
4119,4580,182,Cyborg (1989),Action|Sci-Fi
4120,4581,44,Dad (1989),Drama
4121,4582,175,Dead Bang (1989),Thriller
4122,4583,88,Disorganized Crime (1989),Action|Comedy
4123,4584,105,Dream a Little Dream (1989),Comedy|Drama|Romance
4124,4585,156,"Dream Team, The (1989)",Comedy
4125,4586,121,"Dry White Season, A (1989)",Drama|Thriller
4126,4587,198,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
4127,4588,52,Eddie and the Cruisers II: Eddie Lives! (1989),Drama|Musical
4128,4589,28,Eddie and the Cruisers (1983),Drama|Musical|Mystery
4129,4590,28,Enemies: A Love Story (1989),Drama
4130,4591,13,Erik the Viking (1989),Adventure|Comedy|Fantasy
4131,4592,175,"Experts, The (1989)",Comedy
4132,4593,120,Family Business (1989),Comedy
4133,4594,51,Farewell to the King (1989),Action|War
4134,4595,155,Fat Man and Little Boy (1989),Drama
4135,4597,120,Gleaming the Cube (1989),Action|Drama|Mystery
4136,4598,168,Going Overboard (1989),Comedy
4137,4599,154,Great Balls of Fire! (1989),Drama
4138,4600,113,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
4139,4601,128,Happy Together (1989),Drama|Romance
4140,4602,58,Harlem Nights (1989),Comedy|Crime|Romance
4141,4603,63,Her Alibi (1989),Comedy|Romance
4142,4605,23,How to Get Ahead in Advertising (1989),Comedy|Fantasy
4143,4606,34,Immediate Family (1989),Drama
4144,4607,154,In Country (1989),Drama
4145,4608,82,"Innocent Man, An (1989)",Crime|Drama
4146,4609,82,Jacknife (1989),Drama
4147,4610,168,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller
4148,4611,88,Johnny Handsome (1989),Crime|Drama
4149,4612,141,Jesus of Montreal (Jésus de Montréal) (1989),Drama
4150,4613,80,K-9 (1989),Action|Comedy|Crime
4151,4614,186,Kickboxer (1989),Action
4152,4615,160,Last Exit to Brooklyn (1989),Drama
4153,4616,91,Lean on Me (1989),Drama
4154,4617,32,Let It Ride (1989),Comedy
4155,4618,167,Leviathan (1989),Horror|Sci-Fi|Thriller
4156,4619,169,Little Monsters (1989),Comedy
4157,4620,42,Lock Up (1989),Action|Adventure|Crime|Drama|Thriller
4158,4621,9,Look Who's Talking (1989),Comedy|Romance
4159,4622,193,Loverboy (1989),Comedy
4160,4623,196,Major League (1989),Comedy
4161,4624,161,Meet the Feebles (1989),Animation|Comedy|Musical
4162,4625,183,Millennium (1989),Drama|Sci-Fi|Thriller
4163,4626,141,Miracle Mile (1989),Drama|Romance|Sci-Fi
4164,4627,164,Miss Firecracker (1989),Comedy
4165,4628,196,New York Stories (1989),Comedy|Drama
4166,4629,127,Next of Kin (1989),Action|Crime|Thriller
4167,4630,19,No Holds Barred (1989),Action
4168,4631,179,Old Gringo (1989),Drama
4169,4632,53,"Package, The (1989)",Action|Thriller
4170,4633,103,Parents (1989),Comedy|Drama|Horror
4171,4634,128,Penn & Teller Get Killed (1989),Adventure|Comedy
4172,4635,120,Pink Cadillac (1989),Action|Comedy|Drama
4173,4636,106,"Punisher, The (1989)",Action
4174,4637,52,Red Scorpion (1989),Action
4175,4638,167,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
4176,4639,20,America's Sweethearts (2001),Comedy|Romance
4177,4640,117,Brother (2000),Action|Crime|Thriller
4178,4641,137,Ghost World (2001),Comedy|Drama
4179,4642,180,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
4180,4643,82,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
4181,4644,28,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance
4182,4645,55,Cure (1997),Crime|Horror|Thriller
4183,4646,176,Greenfingers (2000),Comedy|Drama
4184,4649,55,Wet Hot American Summer (2001),Comedy
4185,4650,44,Relentless (1989),Thriller
4186,4651,128,Renegades (1989),Action
4187,4652,33,"Return of Swamp Thing, The (1989)",Comedy|Horror|Sci-Fi
4188,4653,120,"Return of the Musketeers, The (1989)",Adventure|Comedy
4189,4654,176,Road House (1989),Action|Drama
4190,4655,74,Romero (1989),Drama
4191,4657,144,Rude Awakening (1989),Comedy
4192,4658,36,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
4193,4659,164,Scandal (1989),Drama
4194,4660,156,Scenes from the Class Struggle in Beverly Hills (1989),Comedy
4195,4661,23,Sea of Love (1989),Crime|Drama|Thriller
4196,4662,98,"See No Evil, Hear No Evil (1989)",Comedy|Crime
4197,4663,145,She's Out of Control (1989),Comedy
4198,4664,158,Shirley Valentine (1989),Comedy|Romance
4199,4665,179,Shocker (1989),Horror
4200,4666,30,Skin Deep (1989),Comedy
4201,4667,183,Slaves of New York (1989),Drama
4202,4668,121,Some Girls (1988),Comedy|Drama|Romance
4203,4669,48,Stepfather II (1989),Horror|Thriller
4204,4670,179,"Stepfather, The (1987)",Horror|Thriller
4205,4671,175,Sweetie (1989),Drama
4206,4672,52,"Tall Guy, The (1989)",Comedy|Romance
4207,4673,74,Tango & Cash (1989),Action|Comedy|Crime|Thriller
4208,4674,87,Tap (1989),Drama
4209,4675,55,Three Fugitives (1989),Action|Comedy
4210,4676,24,Troop Beverly Hills (1989),Comedy
4211,4677,77,Turner & Hooch (1989),Comedy|Crime
4212,4678,67,UHF (1989),Comedy
4213,4679,70,Uncle Buck (1989),Comedy
4214,4680,155,Vampire's Kiss (1989),Comedy|Fantasy|Horror
4215,4681,163,"War of the Roses, The (1989)",Comedy|Drama
4216,4682,180,Warlock (1989),Action|Horror
4217,4683,16,"Wizard, The (1989)",Adventure|Children|Comedy|Drama
4218,4684,197,Worth Winning (1989),Comedy
4219,4685,47,Warlock: The Armageddon (1993),Horror
4220,4686,53,Weekend at Bernie's II (1993),Adventure|Comedy
4221,4687,176,Billy Liar (1963),Comedy
4222,4688,9,Black Robe (1991),Adventure|Drama
4223,4689,33,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller
4224,4690,55,"Cotton Club, The (1984)",Crime|Musical
4225,4691,159,Def-Con 4 (1985),Action|Sci-Fi
4226,4692,121,"Hotel New Hampshire, The (1984)",Drama
4227,4694,147,Left Luggage (1998),Drama
4228,4695,120,Who'll Stop the Rain (1978),Crime|Drama
4229,4696,87,"Zorro, the Gay Blade (1981)",Comedy
4230,4697,87,Basket Case (1982),Comedy|Horror
4231,4698,23,Orphans (1997),Comedy|Drama
4232,4699,121,Original Sin (2001),Drama|Romance|Thriller
4233,4700,49,"Princess Diaries, The (2001)",Children|Comedy|Romance
4234,4701,86,Rush Hour 2 (2001),Action|Comedy
4235,4702,87,Thomas in Love (Thomas est Amoureux) (2000),Comedy|Drama
4236,4703,82,Chocolat (1988),Drama
4237,4704,196,Hatari! (1962),Adventure|Comedy
4238,4705,23,"Cage aux Folles, La (1978)",Comedy
4239,4706,101,"Cage aux Folles II, La (1980)",Comedy
4240,4707,133,Liebestraum (1991),Mystery|Thriller
4241,4708,67,Marat/Sade (1966),Drama|Musical
4242,4709,197,Paint Your Wagon (1969),Comedy|Musical|Western
4243,4710,175,"Shootist, The (1976)",Drama|Western
4244,4711,87,Theremin: An Electronic Odyssey (1993),Documentary
4245,4712,35,"Wild Child, The (Enfant sauvage, L') (1970)",Drama
4246,4713,63,Altered States (1980),Drama|Sci-Fi
4247,4714,74,Any Which Way You Can (1980),Comedy
4248,4715,63,"Awakening, The (1980)",Horror
4249,4716,183,Bad Timing: A Sensual Obsession (1980),Drama
4250,4717,70,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy
4251,4718,46,American Pie 2 (2001),Comedy
4252,4719,177,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
4253,4720,179,"Others, The (2001)",Drama|Horror|Mystery|Thriller
4254,4721,109,American Outlaws (2001),Action|Comedy|Western
4255,4722,35,All Over the Guy (2001),Comedy
4256,4723,148,"Deep End, The (2001)",Drama
4257,4724,148,On the Edge (2001),Drama
4258,4725,35,Session 9 (2001),Horror|Thriller
4259,4727,173,Captain Corelli's Mandolin (2001),Drama|Romance|War
4260,4728,155,Rat Race (2001),Comedy
4261,4729,89,Aberdeen (2000),Drama
4262,4731,104,Innocence (2000),Drama
4263,4732,178,Bubble Boy (2001),Comedy
4264,4733,180,"Curse of the Jade Scorpion, The (2001)",Comedy
4265,4734,67,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
4266,4735,37,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller
4267,4736,33,Summer Catch (2001),Comedy|Drama|Romance
4268,4737,176,"American Rhapsody, An (2001)",Drama
4269,4738,195,Happy Accidents (2000),Romance|Sci-Fi
4270,4740,130,Maybe Baby (2000),Comedy|Romance
4271,4741,194,Together (Tillsammans) (2000),Comedy|Drama|Romance
4272,4743,133,Tortilla Soup (2001),Comedy|Romance
4273,4744,70,Jeepers Creepers (2001),Horror
4274,4745,30,O (2001),Drama
4275,4746,28,Waking Up in Reno (2002),Comedy|Romance
4276,4748,180,3 Ninjas (1992),Action|Children|Comedy
4277,4749,196,3 Ninjas Kick Back (1994),Action|Children|Comedy
4278,4750,3,3 Ninjas Knuckle Up (1995),Action|Children
4279,4751,88,"Hunter, The (1980)",Action|Thriller
4280,4752,126,Maniac (1980),Horror
4281,4753,199,Vamp (1986),Comedy|Horror
4282,4754,4,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
4283,4755,78,Wish Upon a Star (1996),Comedy
4284,4756,198,"Musketeer, The (2001)",Action|Adventure|Drama|Romance
4285,4757,97,Rock Star (2001),Comedy|Drama|Musical
4286,4758,144,Soul Survivors (a.k.a. The Killer Cut) (2001),Horror|Thriller
4287,4759,31,Two Can Play That Game (2001),Comedy|Drama
4288,4761,171,Diamond Men (2001),Drama
4289,4763,62,"Iron Ladies, The (Satree lek) (2000)",Comedy
4290,4764,116,Kill Me Later (2001),Romance|Thriller
4291,4765,123,L.I.E. (2001),Drama
4292,4766,182,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance
4293,4767,114,Abbott and Costello Meet the Mummy (1955),Comedy|Horror
4294,4768,197,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)",Crime|Mystery|Thriller
4295,4769,147,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
4296,4770,187,"Glass House, The (2001)",Thriller
4297,4771,169,Hardball (2001),Drama
4298,4772,121,Dinner Rush (2000),Drama
4299,4773,48,Haiku Tunnel (2001),Comedy
4300,4774,87,Big Trouble (2002),Comedy|Crime
4301,4775,173,Glitter (2001),Drama|Musical|Romance
4302,4776,65,Training Day (2001),Crime|Drama|Thriller
4303,4777,170,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi
4304,4778,168,Children Underground (2001),Documentary
4305,4779,141,Go Tigers! (2001),Documentary
4306,4780,86,Liam (2000),Drama
4307,4781,23,Megiddo: The Omega Code 2 (2001),Action|Adventure|Fantasy|Sci-Fi|Thriller
4308,4782,156,Sidewalks of New York (2001),Comedy|Romance
4309,4783,5,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
4310,4784,116,"French Lieutenant's Woman, The (1981)",Drama
4311,4785,185,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western
4312,4786,26,"Legend of Hell House, The (1973)",Horror|Thriller
4313,4787,67,Little Man Tate (1991),Drama
4314,4788,29,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance
4315,4789,175,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller
4316,4790,89,"Return of a Man Called Horse, The (1976)",Western
4317,4791,99,Valdez Is Coming (1971),Western
4318,4792,55,13 Ghosts (1960),Horror
4319,4793,52,Montenegro (1981),Comedy|Drama
4320,4794,144,Opera (1987),Crime|Horror|Mystery
4321,4795,128,Father Goose (1964),Adventure|Comedy|Romance|War
4322,4796,112,"Grass Is Greener, The (1960)",Comedy|Romance
4323,4797,185,"Hole in the Head, A (1959)",Comedy|Musical
4324,4798,87,Indiscreet (1958),Comedy|Romance
4325,4799,143,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime
4326,4800,191,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller
4327,4801,166,"Little Foxes, The (1941)",Drama
4328,4802,64,Operation Petticoat (1959),Action|Comedy|Romance|War
4329,4803,105,Play Misty for Me (1971),Drama|Thriller
4330,4804,105,Pocketful of Miracles (1961),Comedy|Drama
4331,4805,163,Sayonara (1957),Drama
4332,4806,28,"Shop on Main Street, The (Obchod na korze) (1965)",Drama
4333,4807,147,Spring Break (1983),Comedy
4334,4808,2,"Vanishing, The (1993)",Mystery|Thriller
4335,4809,118,Silkwood (1983),Drama
4336,4810,13,I Never Promised You a Rose Garden (1977),Drama
4337,4811,131,Quadrophenia (1979),Drama|Musical
4338,4812,43,SpaceCamp (1986),Adventure|Sci-Fi
4339,4813,189,When Worlds Collide (1951),Sci-Fi
4340,4814,103,Don't Say a Word (2001),Thriller
4341,4815,47,Hearts in Atlantis (2001),Drama
4342,4816,155,Zoolander (2001),Comedy
4343,4817,67,Born Romantic (2000),Comedy|Drama|Romance
4344,4818,197,Extreme Days (2001),Action|Adventure|Comedy|Drama
4345,4819,19,Go Figure (Va savoir) (2001),Comedy|Drama|Romance
4346,4821,113,Joy Ride (2001),Adventure|Thriller
4347,4822,168,Max Keeble's Big Move (2001),Children|Comedy
4348,4823,8,Serendipity (2001),Comedy|Romance
4349,4824,105,Grateful Dawg (2000),Documentary
4350,4825,69,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama
4351,4826,180,"Big Red One, The (1980)",Action|Adventure|Drama|War
4352,4827,167,"Boogeyman, The (1980)",Horror
4353,4828,106,"Party, The (Boum, La) (1980)",Comedy|Romance
4354,4829,180,Lady in a Cage (1964),Drama|Thriller
4355,4830,63,Brubaker (1980),Crime|Drama
4356,4831,169,Can't Stop the Music (1980),Comedy|Musical
4357,4832,17,Carny (1980),Drama
4358,4833,168,"Changeling, The (1980)",Horror|Mystery|Thriller
4359,4834,127,Cheech & Chong's Next Movie (1980),Comedy
4360,4835,193,Coal Miner's Daughter (1980),Drama
4361,4836,102,"Competition, The (1980)",Drama|Romance
4362,4837,27,Cruising (1980),Crime|Drama|Thriller
4363,4838,189,D.O.A. (1980),Documentary
4364,4839,18,Death Ship (1980),Horror
4365,4840,36,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance
4366,4841,107,Divine Madness! (1980),Comedy
4367,4842,160,"Dogs of War, The (1980)",Drama|War
4368,4844,198,Bandits (2001),Comedy|Crime|Romance
4369,4845,47,Corky Romano (2001),Comedy|Crime
4370,4846,181,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy
4371,4847,168,Fat Girl (À ma soeur!) (2001),Drama
4372,4848,156,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
4373,4849,4,My First Mister (2001),Comedy|Drama
4374,4850,136,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi
4375,4851,175,Things Behind the Sun (2001),Drama
4376,4852,16,Bones (2001),Horror
4377,4853,32,Brannigan (1975),Action
4378,4854,91,Clambake (1967),Musical
4379,4855,16,Dirty Harry (1971),Action|Crime|Thriller
4380,4856,52,Destiny in Space (1994),Documentary|IMAX
4381,4857,164,Fiddler on the Roof (1971),Drama|Musical
4382,4858,75,Hail Columbia! (1982),Documentary|IMAX
4383,4860,32,Making the Grade (1984),Comedy
4384,4861,147,Mission to Mir (1997),Documentary|IMAX
4385,4862,95,Not Without My Daughter (1991),Drama
4386,4863,87,Female Trouble (1975),Comedy|Crime
4387,4864,121,Titanica (1992),Documentary|IMAX
4388,4865,108,From Hell (2001),Crime|Horror|Mystery|Thriller
4389,4866,137,"Last Castle, The (2001)",Action
4390,4867,196,Riding in Cars with Boys (2001),Comedy|Drama
4391,4868,106,Bangkok Dangerous (2000),Action|Crime|Romance
4392,4869,130,Burnt Money (Plata Quemada) (2000),Action|Crime|Drama|Romance|Thriller
4393,4870,120,Dancing at the Blue Iguana (2000),Drama
4394,4871,47,Focus (2001),Drama
4395,4872,29,Intimacy (2000),Drama
4396,4873,182,Waking Life (2001),Animation|Drama|Fantasy
4397,4874,7,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
4398,4875,155,On the Line (2001),Comedy|Romance
4399,4876,57,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
4400,4877,197,Better Than Sex (2000),Comedy|Romance
4401,4878,75,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
4402,4879,186,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama
4403,4880,52,Life as a House (2001),Drama
4404,4881,87,"Man Who Wasn't There, The (2001)",Crime|Drama
4405,4884,90,Trembling Before G-d (2001),Documentary
4406,4885,115,Domestic Disturbance (2001),Thriller
4407,4886,53,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
