,movieid,Cluster,title,genres
7734,27828,161,"Memory of a Killer, The (Zaak Alzheimer, De) (2003)",Action|Crime|Drama|Thriller
7735,27830,64,"Bobby Jones, Stroke of Genius (2004)",Drama
7736,27831,94,Layer Cake (2004),Crime|Drama|Thriller
7737,27833,151,Silver City (2004),Comedy|Drama|Mystery|Thriller
7738,27834,131,"Return, The (Vozvrashcheniye) (2003)",Drama
7739,27837,2,Flight of the Phoenix (2004),Action|Adventure
7740,27838,29,Mean Creek (2004),Drama|Thriller
7741,27839,63,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller
7742,27843,89,Machuca (2004),Drama
7743,27846,190,"Corporation, The (2003)",Documentary
7744,27850,190,"Yes Men, The (2003)",Documentary
7745,27851,99,"Fond Kiss, A (Ae Fond Kiss...) (2004)",Drama|Romance
7746,27856,31,Bummer (Bumer) (2003),Action|Drama|Thriller
7747,27857,92,As it is in Heaven (Så som i himmelen) (2004),Drama|Musical|Romance
7748,27864,139,She Hate Me (2004),Comedy|Drama
7749,27865,67,Azumi (2003),Action|Adventure|Drama|Thriller
7750,27866,42,In My Father's Den (2004),Drama
7751,27869,78,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War
7752,27871,64,Something the Lord Made (2004),Drama
7753,27873,129,Metallica: Some Kind of Monster (2004),Documentary
7754,27874,122,Going the Distance (2004),Comedy
7755,27875,10,Redemption: The Stan Tookie Williams Story (2004),Crime|Documentary|Drama
7756,27876,17,Schultze Gets the Blues (2003),Comedy|Drama
7757,27878,53,Born into Brothels (2004),Documentary
7758,27879,174,DiG! (2004),Documentary
7759,27882,140,Riding Giants (2004),Documentary
7760,27884,129,Word Wars (2004),Comedy|Documentary|Drama
7761,27888,85,When Will I Be Loved (2004),Drama
7762,27899,116,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama
7763,27904,186,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
7764,27905,162,Casshern (2004),Action|Drama|Fantasy|Sci-Fi
7765,27912,62,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary
7766,27922,14,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),Comedy|Documentary
7767,30659,39,Noel (2004),Drama
7768,30701,179,Chimes at Midnight (Campanadas a medianoche) (1965),Comedy|Drama|War
7769,30707,178,Million Dollar Baby (2004),Drama
7770,30712,154,"Narrow Margin, The (1952)",Crime|Drama|Film-Noir
7771,30721,179,Hell Is for Heroes (1962),Drama|War
7772,30745,63,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery
7773,30747,160,"Goodbye, Dragon Inn (Bu san) (2003)",Comedy|Drama
7774,30749,114,Hotel Rwanda (2004),Drama|War
7775,30783,4,Blood and Black Lace (Sei donne per l'assassino) (1964),Horror|Thriller
7776,30791,23,Hellraiser: Inferno (2000),Horror
7777,30793,123,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
7778,30803,169,3-Iron (Bin-jip) (2004),Drama|Romance
7779,30810,56,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
7780,30812,181,"Aviator, The (2004)",Drama
7781,30816,92,"Phantom of the Opera, The (2004)",Drama|Musical|Romance
7782,30818,58,Beyond the Sea (2004),Drama|Musical
7783,30820,106,"Woodsman, The (2004)",Drama
7784,30822,3,In Good Company (2004),Comedy|Drama
7785,30825,180,Meet the Fockers (2004),Comedy
7786,30846,181,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller
7787,30848,42,"Love Song for Bobby Long, A (2004)",Drama
7788,30850,168,"Merchant of Venice, The (2004)",Drama
7789,30867,57,Kamikaze Girls (Shimotsuma monogatari) (2004),Comedy
7790,30883,192,Fat Albert (2004),Comedy|Fantasy
7791,30892,174,In the Realms of the Unreal (2004),Animation|Documentary
7792,30894,146,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller
7793,30898,107,"Upside of Anger, The (2005)",Comedy|Drama|Romance
7794,30949,174,"Grateful Dead Movie, The (1977)",Documentary|Musical
7795,30952,103,Last Train from Gun Hill (1959),Drama|Western
7796,30991,25,Powwow Highway (1989),Drama
7797,30996,104,Little Miss Marker (1934),Comedy|Drama
7798,31000,1,Sweet Liberty (1986),Comedy
7799,31026,193,"Phantom of the Opera, The (1989)",Drama|Horror|Musical
7800,31030,17,I Remember Mama (1948),Children|Drama
7801,31032,69,"Last Horror Movie, The (2003)",Horror|Thriller
7802,31035,27,Testament (1983),Drama
7803,31038,25,Smooth Talk (1985),Drama|Romance
7804,31042,32,Hell's Angels (1930),Drama|War
7805,31079,5,Son of Godzilla (Kaijûtô no kessen: Gojira no musuko) (1967),Sci-Fi
7806,31086,31,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama
7807,31101,15,Stander (2003),Action|Crime|Drama
7808,31104,50,Hester Street (1975),Drama
7809,31107,148,Mikey and Nicky (1976),Drama
7810,31114,196,Imaginary Heroes (2004),Comedy|Drama
7811,31116,114,Sergeant York (1941),Drama|War
7812,31123,10,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime
7813,31133,4,Deathwatch (2002),Drama|Horror|Thriller|War
7814,31148,27,Day of the Wacko (Dzien swira) (2002),Comedy|Drama
7815,31150,176,Wizards (1977),Animation|Fantasy|Sci-Fi|War
7816,31156,159,Abbott and Costello Meet the Invisible Man (1951),Comedy|Sci-Fi
7817,31160,159,"Abbott and Costello Meet the Killer, Boris Karloff (1949)",Comedy|Mystery|Thriller
7818,31162,0,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama
7819,31184,162,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi
7820,31188,19,"Milky Way, The (Voie lactée, La) (1969)",Comedy|Drama
7821,31193,163,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical
7822,31221,71,Elektra (2005),Action|Adventure|Crime|Drama
7823,31223,104,Racing Stripes (2005),Children|Comedy
7824,31225,113,Coach Carter (2005),Drama
7825,31251,86,Iceman (1984),Drama|Sci-Fi
7826,31255,166,Ice Station Zebra (1968),Action|Thriller
7827,31260,178,Boys Town (1938),Drama
7828,31263,182,Torremolinos 73 (2003),Comedy|Drama
7829,31270,101,Shivers (They Came from Within) (1975),Drama|Horror|Sci-Fi
7830,31284,92,"Star Is Born, A (1976)",Drama|Musical|Romance
7831,31309,196,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama
7832,31347,143,Christmas in July (1940),Comedy|Romance
7833,31349,143,I Married a Witch (1942),Comedy|Fantasy|Romance
7834,31359,131,Moolaadé (2004),Drama
7835,31362,36,This Girl's Life (2003),Drama
7836,31364,136,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
7837,31367,90,"Chase, The (1994)",Action|Adventure|Comedy|Crime|Romance|Thriller
7838,31374,8,Hobson's Choice (1954),Comedy|Drama|Romance
7839,31408,38,Summer Storm (Sommersturm) (2004),Drama|Romance
7840,31410,78,"Downfall (Untergang, Der) (2004)",Drama|War
7841,31420,22,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller
7842,31422,46,Are We There Yet? (2005),Children|Comedy
7843,31424,5,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller
7844,31427,63,Hide and Seek (2005),Horror|Mystery|Thriller
7845,31429,41,Aliens of the Deep (2005),Documentary|IMAX
7846,31431,63,Boogeyman (2005),Drama|Horror|Mystery|Thriller
7847,31433,75,"Wedding Date, The (2005)",Comedy|Romance
7848,31435,178,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama
7849,31437,25,Nobody Knows (Dare mo shiranai) (2004),Drama
7850,31445,1,Employee of the Month (2004),Comedy|Drama
7851,31467,0,"Great White Hope, The (1970)",Action|Drama
7852,31485,16,"Professionals, The (1966)",Western
7853,31502,93,Salem's Lot (1979),Drama|Horror|Mystery|Thriller
7854,31522,32,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama
7855,31524,160,"Bitter Tears of Petra von Kant, The (bitteren Tränen der Petra von Kant, Die) (1972)",Drama
7856,31528,189,Beau Geste (1939),Action|Adventure|Drama|War
7857,31539,59,Overnight (2003),Documentary
7858,31545,133,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir
7859,31547,129,Lessons of Darkness (Lektionen in Finsternis) (1992),Documentary|War
7860,31553,52,Double Dragon (1994),Action|Adventure|Sci-Fi
7861,31555,86,Mac and Me (1988),Children|Fantasy|Sci-Fi
7862,31584,32,Rosenstrasse (2003),Drama|War
7863,31588,8,Casque d'or (1952),Crime|Drama|Romance
7864,31590,96,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller
7865,31617,189,El Cid (1961),Action|Adventure|Drama|Romance|War
7866,31628,148,"Taxing Woman, A (Marusa no onna) (1987)",Comedy
7867,31658,176,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
7868,31660,162,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi
7869,31664,177,Gorgeous (Boh lee chun) (1999),Action|Comedy|Romance
7870,31685,75,Hitch (2005),Comedy|Romance
7871,31687,35,Pooh's Heffalump Movie (2005),Animation|Children
7872,31689,62,Inside Deep Throat (2005),Documentary
7873,31694,175,Bride & Prejudice (2004),Comedy|Musical|Romance
7874,31696,51,Constantine (2005),Action|Fantasy|Horror|Thriller
7875,31698,192,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy
7876,31700,9,Because of Winn-Dixie (2005),Children|Comedy|Drama
7877,31702,32,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War
7878,31705,0,Beautiful Boxer (2003),Action|Drama
7879,31724,122,Pauly Shore Is Dead (2003),Comedy
7880,31737,151,Bunny Lake Is Missing (1965),Mystery|Thriller
7881,31747,172,The Boyfriend School (1990),Comedy|Romance
7882,31770,133,Night and the City (1950),Film-Noir|Thriller
7883,31785,106,Frozen Land (Paha maa) (2005),Drama
7884,31804,93,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
7885,31807,133,Dot the I (2003),Drama|Film-Noir|Thriller
7886,31851,60,Sons of the Desert (1933),Comedy
7887,31854,169,Morocco (1930),Drama|Romance
7888,31867,191,Man of the House (2005),Action|Comedy
7889,31878,177,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
7890,31889,11,"Five People You Meet in Heaven, The (2004)",Drama|Fantasy
7891,31892,177,"No Retreat, No Surrender (1986)",Action|Drama
7892,31894,86,"ChubbChubbs!, The (2002)",Animation|Comedy|Sci-Fi
7893,31903,89,Zelary (2003),Drama|Romance
7894,31909,135,Dr. Giggles (1992),Comedy|Horror
7895,31921,171,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller
7896,31923,2,"Three Musketeers, The (1973)",Action|Adventure|Comedy
7897,31930,25,Masculin Féminin (1966),Drama
7898,31934,189,"Four Feathers, The (1939)",Adventure|War
7899,31948,98,"Phone Box, The (Cabina, La) (1972)",Comedy|Drama|Mystery|Thriller
7900,31950,63,Curse of the Demon (Night of the Demon) (1957),Fantasy|Horror|Mystery
7901,31952,186,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery
7902,31956,99,5x2 (2004),Drama|Romance
7903,31963,168,Bed & Board (Domicile conjugal) (1970),Comedy|Drama
7904,31973,32,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War
7905,31991,193,Love Me Tonight (1932),Comedy|Musical
7906,31998,36,"Hole in My Heart, A (Hål i mitt hjärta, Ett) (2004)",Drama
7907,32009,75,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance
7908,32011,55,Cursed (2005),Horror|Thriller
7909,32017,26,"Pacifier, The (2005)",Action|Comedy
7910,32019,193,Be Cool (2005),Comedy|Crime|Musical
7911,32022,170,Gunner Palace (2004),Documentary|War
7912,32025,79,Walk on Water (2004),Drama|Thriller
7913,32029,161,Hostage (2005),Action|Crime|Drama|Thriller
7914,32031,109,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
7915,32058,45,Class Action (1991),Drama
7916,32076,142,Godzilla vs. The Sea Monster (Gojira-Ebira-Mosura: Nankai no daiketto) (1966),Action|Adventure|Fantasy|Sci-Fi
7917,32078,86,Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira) (1993),Action|Drama|Sci-Fi
7918,32084,12,Crush (1992),Drama
7919,32116,116,"Oh, God! You Devil (1984)",Comedy
7920,32124,116,God Is Brazilian (Deus É Brasileiro) (2003),Adventure|Comedy|Fantasy
7921,32128,1,Blackball (2003),Comedy|Drama
7922,32139,11,"Agony and the Ecstasy, The (1965)",Drama
7923,32149,81,Butch and Sundance: The Early Days (1979),Western
7924,32153,35,Once Upon a Forest (1993),Adventure|Animation|Children|Fantasy
7925,32160,84,Twentieth Century (1934),Comedy
7926,32162,175,My Sister Eileen (1955),Comedy|Musical|Romance
7927,32170,96,Chronicles (Crónicas) (2004),Crime|Drama
7928,32174,124,"Green Berets, The (1968)",Action|Drama|War
7929,32179,7,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller
7930,32196,119,"Violent Cop (Sono otoko, kyôbô ni tsuki) (1989)",Action|Crime|Drama|Thriller
7931,32203,18,Brian's Song (1971),Drama
7932,32211,182,Thriller: A Cruel Picture (Thriller - en grym film) (1974),Action|Crime|Drama|Thriller
7933,32213,115,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller
7934,32234,0,Julia (1977),Drama
7935,32239,86,Save the Green Planet! (Jigureul jikyeora!) (2003),Comedy|Drama|Horror|Sci-Fi|Thriller
7936,32261,37,Thirty Seconds Over Tokyo (1944),Drama|War
7937,32263,22,Vares: Private Eye (Vares - Yksityisetsivä) (2004),Action|Comedy|Crime|Thriller
7938,32289,111,Ice Princess (2005),Children|Comedy|Drama
7939,32291,1,Melinda and Melinda (2004),Comedy|Drama
7940,32296,75,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime
7941,32298,75,Guess Who (2005),Comedy|Romance
7942,32300,111,D.E.B.S. (2004),Action|Comedy
7943,32302,165,"League of Ordinary Gentlemen, A (2004)",Documentary
7944,32314,184,Incident at Loch Ness (2004),Adventure|Comedy|Documentary
7945,32316,25,"River, The (1951)",Drama|Romance
7946,32349,148,Stella Dallas (1937),Drama
7947,32352,117,"Thief and the Cobbler, The (a.k.a. Arabian Knight) (1995)",Adventure|Animation|Comedy|Fantasy
7948,32369,21,Panic in the Streets (1950),Crime|Drama|Film-Noir|Thriller
7949,32371,100,Call Northside 777 (1948),Crime|Drama|Film-Noir
7950,32381,175,Bells Are Ringing (1960),Comedy|Musical|Romance
7951,32383,58,Finian's Rainbow (1968),Fantasy|Musical
7952,32385,69,"Toolbox Murders, The (1978)",Horror|Thriller
7953,32387,67,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama
7954,32392,81,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western
7955,32395,77,Attack of the Mushroom People (Matango) (1963),Fantasy|Horror|Sci-Fi|Thriller
7956,32442,1,Greedy (1994),Comedy
7957,32452,157,My Neighbors the Yamadas (Hôhokekyo tonari no Yamada-kun) (1999),Animation|Comedy
7958,32460,139,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama
7959,32464,27,City of Hope (1991),Drama
7960,32469,60,We're No Angels (1955),Comedy|Crime|Drama
7961,32493,129,End of the Century: The Story of the Ramones (2003),Documentary|Musical
7962,32509,196,This Sporting Life (1963),Drama
7963,32511,2,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure
7964,32525,8,The Earrings of Madame de... (1953),Drama|Romance
7965,32562,117,Harvie Krumpet (2003),Animation|Comedy|Drama
7966,32582,129,"Wild Parrots of Telegraph Hill, The (2003)",Documentary
7967,32584,148,"Ballad of Jack and Rose, The (2005)",Drama
7968,32587,154,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
7969,32589,1,Beauty Shop (2005),Comedy
7970,32591,169,Look at Me (Comme une image) (2004),Comedy|Drama|Romance
7971,32596,52,Sahara (2005),Action|Adventure|Comedy
7972,32598,75,Fever Pitch (2005),Comedy|Romance
7973,32600,160,Eros (2004),Drama
7974,32627,120,Rhinestone (1984),Comedy
7975,32632,57,Electra Glide in Blue (1973),Action|Crime
7976,32649,79,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War
7977,32657,117,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama
7978,32659,26,Tanguy (2001),Comedy
7979,32666,134,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy
7980,32668,183,Blind Horizon (2003),Drama|Thriller
7981,32686,23,Blood on Satan's Claw (a.k.a. Satan's Skin) (1971),Horror|Thriller
7982,32721,124,Battle of the Bulge (1965),Action|Drama|War
7983,32728,186,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller
7984,32735,36,Arabian Nights (Il fiore delle mille e una notte) (1974),Comedy|Drama|Fantasy
7985,32743,195,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller
7986,32770,32,Brothers (Brødre) (2004),Drama
7987,32781,11,Hawaii (1966),Drama
7988,32792,131,"Red Desert (Deserto rosso, Il) (1964)",Drama
7989,32825,160,Sexmission (Seksmisja) (1984),Adventure|Comedy|Sci-Fi
7990,32834,8,Macbeth (1948),Drama
7991,32840,117,Vincent (1982),Animation
7992,32844,179,Waterloo Bridge (1940),Drama|Romance|War
7993,32853,89,"Sorrow and the Pity, The (Le chagrin et la pitié) (1969)",Documentary|War
7994,32862,26,With Six You Get Eggroll (1968),Comedy|Romance
7995,32875,1,Holiday (Jour de fête) (1949),Comedy
7996,32882,193,"Big Store, The (1941)",Comedy|Musical
7997,32892,32,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War
7998,32898,73,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi
7999,32906,32,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War
8000,32914,147,Carrie (2002),Drama|Horror|Thriller
8001,32943,148,Life Is Sweet (1990),Comedy|Drama
8002,32988,145,Clean (2004),Drama
8003,33004,86,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
8004,33019,3,Barefoot (Barfuss) (2005),Comedy|Drama|Romance
8005,33036,74,"Eiger Sanction, The (1975)",Action|Adventure|Drama|Thriller
8006,33072,174,F for Fake (Vérités et mensonges) (1973),Documentary|Mystery
8007,33081,40,Love Comes Softly (2003),Drama|Romance|Western
8008,33085,195,"Amityville Horror, The (2005)",Horror|Thriller
8009,33113,133,Act of Violence (1948),Drama|Film-Noir|Thriller
8010,33119,56,Miracle in Milan (Miracolo a Milano) (1951),Comedy|Drama|Fantasy
8011,33124,32,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War
8012,33126,81,"Frisco Kid, The (1979)",Comedy|Western
8013,33134,113,"Year of the Yao, The (2004)",Documentary
8014,33136,25,House of D (2004),Drama
8015,33138,182,Palindromes (2004),Adventure|Comedy|Drama
8016,33145,172,"Lot Like Love, A (2005)",Comedy|Drama|Romance
8017,33154,190,Enron: The Smartest Guys in the Room (2005),Documentary
8018,33158,74,xXx: State of the Union (2005),Action|Crime|Thriller
8019,33162,155,Kingdom of Heaven (2005),Action|Drama|Romance|War
8020,33164,147,House of Wax (2005),Horror|Thriller
8021,33166,96,Crash (2004),Crime|Drama
8022,33168,120,Jiminy Glick in La La Wood (2004),Comedy|Mystery
8023,33171,79,Mysterious Skin (2004),Drama|Mystery
8024,33188,111,Mischief (1985),Comedy|Romance
8025,33237,92,San Francisco (1936),Drama|Musical|Romance
8026,33264,89,Satan's Tango (Sátántangó) (1994),Drama
8027,33270,196,"Taste of Tea, The (Cha no aji) (2004)",Comedy|Drama
8028,33288,25,Kes (1969),Drama
8029,33294,20,Vampire Hunter D (1985),Animation|Fantasy|Horror
8030,33296,120,Buying the Cow (2002),Comedy|Romance
8031,33312,193,"Cocoanuts, The (1929)",Comedy|Musical
8032,33340,25,Kids Return (Kizzu ritân) (1996),Drama
8033,33358,39,Off the Map (2003),Comedy|Drama
8034,33410,14,Crackerjack (2002),Comedy
8035,33421,106,Dear Wendy (2005),Drama
8036,33435,87,Los Angeles Plays Itself (2003),Documentary
8037,33437,67,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller
8038,33451,48,"Ugly, Dirty and Bad (Brutti sporchi e cattivi) (1976)",Comedy|Drama
8039,33454,25,Léolo (1992),Comedy|Drama
8040,33463,35,DuckTales: The Movie - Treasure of the Lost Lamp (1990),Adventure|Animation|Children|Comedy|Fantasy
8041,33487,25,Samaritan Girl (Samaria) (2004),Drama
8042,33493,91,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
8043,33495,120,Kicking & Screaming (2005),Comedy
8044,33499,75,Monster-in-Law (2005),Comedy|Romance
8045,33539,41,Deep Blue (2003),Documentary
8046,33558,64,"Snow Walker, The (2003)",Adventure|Drama
8047,33564,30,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy
8048,33585,36,9 Songs (2004),Drama|Romance
8049,33587,146,"Uninvited, The (1944)",Horror|Mystery|Romance
