,movieid,Cluster,title,genres,avg_rating,rating_counts
6293,7191,1,Blame It on the Bellboy (1992),Comedy,2.36875,80
6294,7192,177,Only the Strong (1993),Action,2.980392156862745,51
6295,7193,134,"Adventures of Ford Fairlane, The (1990)",Action|Comedy,2.71043771043771,594
6296,7194,17,Bonjour tristesse (1958),Drama,3.4936708860759493,79
6297,7195,154,"Enforcer, The (1951)",Crime|Drama|Film-Noir,3.4285714285714284,70
6298,7197,74,Ransom (a.k.a. The Terrorists) (1975),Crime|Thriller,3.0319148936170213,47
6299,7198,158,The Pick-up Artist (1987),Comedy|Crime|Drama|Romance,2.571794871794872,195
6300,7199,42,Melvin Goes to Dinner (2003),Comedy|Drama,3.622685185185185,216
6301,7201,139,Crime Spree (2003),Comedy|Crime,3.275641025641025,78
6302,7202,144,Beyond Re-Animator (2003),Horror,2.8475935828877006,187
6303,7203,17,Final Cut (1998),Drama,3.032608695652174,46
6304,7204,57,Hells Angels on Wheels (1967),Drama,2.411764705882353,51
6305,7205,104,"Wind and the Lion, The (1975)",Adventure,3.5205128205128204,195
6306,7206,131,Mon Oncle (My Uncle) (1958),Comedy,3.860504201680672,595
6307,7207,111,Where the Boys Are (1960),Comedy,2.9545454545454546,99
6308,7208,8,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,3.4486166007905137,253
6309,7209,60,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy,3.757679180887372,586
6310,7210,103,My Darling Clementine (1946),Western,3.8676789587852496,461
6311,7211,84,People Will Talk (1951),Comedy|Romance,3.6818181818181817,143
6312,7212,84,I Was a Male War Bride (1949),Comedy|Romance,3.618333333333333,300
6313,7215,179,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,4.010880316518299,1011
6314,7216,154,High Sierra (1941),Crime|Drama|Film-Noir|Thriller,3.733820459290188,479
6315,7217,21,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,3.746819338422392,393
6316,7218,128,"Ox-Bow Incident, The (1943)",Drama|Western,3.873046875,512
6317,7219,27,They Drive by Night (1940),Drama,3.573943661971831,142
6318,7220,26,Micki + Maude (1984),Comedy,2.8157894736842106,95
6319,7221,84,Platinum Blonde (1931),Comedy|Romance,3.435714285714285,70
6320,7222,145,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,2.641608391608392,286
6321,7223,21,D.O.A. (1950),Drama|Film-Noir|Mystery,3.726315789473684,380
6322,7224,46,"Boy with Green Hair, The (1948)",Children|Drama,2.953125,64
6323,7225,129,Pumping Iron (1977),Documentary,3.5164473684210527,456
6324,7226,7,No Good Deed (a.k.a. The House on Turk Street) (2002),Crime|Drama|Thriller,3.019230769230769,78
6325,7227,42,"Trouble with Angels, The (1966)",Comedy,3.705128205128205,195
6326,7228,117,Cool World (1992),Animation|Comedy|Fantasy,2.4226666666666667,750
6327,7229,15,Money for Nothing (1993),Comedy|Crime,2.844155844155844,77
6328,7230,74,"Silencers, The (1966)",Action|Comedy,2.92156862745098,51
6329,7232,8,Heat and Dust (1983),Drama,3.4148936170212765,47
6330,7234,196,"Strada, La (1954)",Drama,4.010869565217392,1150
6331,7235,98,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,3.4759933774834435,1208
6332,7236,112,"Boy and His Dog, A (1975)",Sci-Fi,3.4041970802919708,548
6333,7237,169,"Last Tycoon, The (1976)",Drama|Romance,3.007042253521127,71
6334,7238,32,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,3.881849315068493,292
6335,7239,73,Marooned (1969),Drama|Sci-Fi,3.0268817204301075,93
6336,7241,32,Kanal (1957),Drama|War,3.92,175
6337,7243,138,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,3.620762711864407,236
6338,7244,5,"Beast of Yucca Flats, The (1961)",Horror|Sci-Fi,1.6376811594202898,69
6339,7247,192,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,3.3091471801925723,1454
6340,7249,99,Plaza Suite (1971),Comedy,3.164772727272727,88
6341,7250,1,"Out of Towners, The (1970)",Comedy,3.4357429718875503,249
6342,7251,145,Where the Day Takes You (1992),Drama,3.1153846153846154,52
6343,7252,86,"Three Stooges in Orbit, The (1962)",Comedy|Sci-Fi,2.5073529411764706,68
6344,7253,8,It (1927),Comedy|Romance,3.3308823529411766,68
6345,7254,83,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,3.702812400127837,15645
6346,7255,75,Win a Date with Tad Hamilton! (2004),Comedy|Romance,2.854556074766355,856
6347,7256,64,Touching the Void (2003),Adventure|Documentary,4.02299794661191,2435
6348,7257,1,"Big Bounce, The (2004)",Comedy|Crime|Thriller,2.52734375,384
6349,7258,47,"Perfect Score, The (2004)",Comedy|Crime,2.8566666666666665,450
6350,7259,152,You Got Served (2004),Drama|Musical,2.258169934640523,306
6351,7260,38,Latter Days (2003),Comedy|Drama|Romance,3.582720588235294,272
6352,7261,120,Barbershop 2: Back in Business (2004),Comedy,2.697530864197531,324
6353,7262,46,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,2.730769230769231,143
6354,7263,64,Miracle (2004),Drama,3.740540540540541,2220
6355,7265,36,"Dreamers, The (2003)",Drama,3.656211180124224,1610
6356,7266,86,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,3.33939393939394,165
6357,7270,169,Sleep with Me (1994),Comedy|Drama|Romance,2.788135593220339,59
6358,7272,29,Super Fly (Superfly) (1972),Action|Crime|Drama,3.251700680272109,147
6359,7275,60,Uptown Saturday Night (1974),Comedy,3.064516129032258,62
6360,7280,93,Blacula (1972),Horror,2.384297520661157,121
6361,7281,93,"Scream, Blacula, Scream! (1973)",Horror,2.1194029850746268,67
6362,7283,108,Swing Shift (1984),Drama,2.927480916030534,131
6363,7284,22,Trespass (1992),Action|Crime|Thriller,2.8796992481203008,133
6364,7285,121,Thirteen (2003),Drama,3.4258702191663084,2327
6365,7286,17,Simple Men (1992),Comedy|Drama,3.634375,160
6366,7287,121,"Sailor Who Fell from Grace with the Sea, The (1976)",Drama,3.144230769230769,52
6367,7288,148,Foolish Wives (1922),Drama,3.638297872340425,47
6368,7289,23,"Silent Night, Bloody Night (1973)",Horror,2.227272727272727,55
6369,7292,120,Best Defense (1984),Comedy|War,1.7923728813559323,118
6370,7293,75,50 First Dates (2004),Comedy|Romance,3.286751109467456,10816
6371,7294,180,Welcome to Mooseport (2004),Comedy,2.541922290388548,489
6372,7297,42,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama,3.651515151515152,297
6373,7299,25,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,3.677650429799427,349
6374,7300,90,Vanishing Point (1971),Action|Drama,3.5454545454545454,418
6375,7301,138,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,3.835714285714286,210
6376,7302,88,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,3.7378378378378376,185
6377,7303,114,The Diary of Anne Frank (1959),Drama|War,3.695945945945946,666
6378,7304,117,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,3.605978260869565,184
6379,7305,171,Black Widow (1987),Crime|Drama|Mystery|Thriller,3.2731629392971247,313
6380,7306,118,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,3.6649484536082473,97
6381,7307,182,Flesh & Blood (1985),Action|Adventure|Drama|War,3.269811320754717,265
6382,7308,2,King Solomon's Mines (1985),Adventure|Comedy,2.5578125,320
6383,7309,2,"Black Pirate, The (1926)",Action|Adventure,3.5681818181818183,44
6384,7310,94,Raw Deal (1986),Action,2.5730337078651684,356
6385,7311,178,"Goodbye, Mr. Chips (1939)",Drama|Romance,3.808008213552361,487
6386,7312,26,"Follow Me, Boys! (1966)",Comedy|Drama,3.1403508771929824,57
6387,7313,52,Fire Birds (1990),Action|Adventure,2.388888888888889,135
6388,7314,110,Robot Stories (2003),Drama|Sci-Fi,3.0153846153846158,65
6389,7315,39,Against the Ropes (2004),Comedy|Drama,2.4479166666666665,144
6390,7316,111,Confessions of a Teenage Drama Queen (2004),Comedy,2.5145631067961167,618
6391,7317,33,EuroTrip (2004),Adventure|Comedy,3.2895821071218365,3398
6392,7318,19,"Passion of the Christ, The (2004)",Drama,3.14445727482679,4330
6393,7319,134,Club Dread (2004),Comedy|Horror,2.495975855130785,497
6394,7320,152,Dirty Dancing: Havana Nights (2004),Romance,2.9347826086956523,506
6395,7321,7,Twisted (2004),Thriller,2.6029411764705883,340
6396,7323,89,"Good bye, Lenin! (2003)",Comedy|Drama,3.8762131639315336,5667
6397,7324,104,Hidalgo (2004),Adventure|Drama,3.3210526315789477,1995
6398,7325,120,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,2.93912284529784,4583
6399,7326,17,"Reckoning, The (2004)",Crime|Drama,3.2012987012987013,154
6400,7327,186,Persona (1966),Drama,4.093055555555556,1800
6401,7328,196,"Passion of Anna, The (Passion, En) (1969)",Drama,3.72972972972973,148
6402,7331,68,"Serpent's Egg, The (Schlangenei, Das) (1977)",Drama|Thriller,3.201492537313433,67
6403,7333,96,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,3.794392523364486,214
6404,7334,89,"Front, The (1976)",Comedy|Drama,3.6823104693140793,277
6405,7335,21,Pickup on South Street (1953),Film-Noir,3.8192182410423454,307
6406,7336,179,"Damned, The (La Caduta degli dei) (1969)",Drama|War,3.276923076923077,65
6407,7338,168,Richard III (1955),Drama|War,3.730978260869565,184
6408,7340,70,Just One of the Guys (1985),Comedy,2.9753086419753085,324
6409,7341,96,The Chase (1966),Crime|Drama|Thriller,3.34375,80
6410,7345,46,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,2.208139534883721,430
6411,7346,191,"Girl Next Door, The (2004)",Comedy|Romance,3.294794362956572,3477
6412,7347,171,Secret Window (2004),Mystery|Thriller,3.2059585492227978,3860
6413,7348,183,Spartan (2004),Thriller,3.4200211864406778,944
6414,7349,196,Broken Wings (Knafayim Shvurot) (2002),Drama,3.727678571428572,112
6415,7352,169,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,3.580495356037152,323
6416,7353,1,Clifford (1994),Comedy,2.141304347826087,138
6417,7354,167,Mad Dog and Glory (1993),Comedy|Drama|Romance,3.126190476190476,420
6418,7355,197,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy,3.267515923566879,157
6419,7357,169,Peyton Place (1957),Drama|Romance,3.333333333333333,96
6420,7359,120,Walk Like a Man (1987),Comedy,2.2857142857142856,70
6421,7360,144,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,3.572959457045901,5599
6422,7361,132,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,4.066350639578631,33225
6423,7362,7,Taking Lives (2004),Crime|Drama|Thriller,3.091743119266055,1199
6424,7364,96,Intermission (2003),Comedy|Crime|Drama,3.448905109489051,411
6425,7365,131,Noi the Albino (Nói albinói) (2003),Drama,3.72992700729927,274
6426,7366,75,Jersey Girl (2004),Comedy|Drama|Romance,3.0626623376623376,1540
6427,7367,1,"Ladykillers, The (2004)",Comedy|Crime,3.0186915887850465,2568
6428,7368,96,Never Die Alone (2004),Crime|Drama|Thriller,2.5543478260869565,46
6429,7369,46,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,2.283109404990403,1042
6430,7371,186,Dogville (2003),Drama|Mystery|Thriller,3.853598971722365,3890
6431,7372,64,Ned Kelly (2003),Drama,3.063176895306859,277
6432,7373,51,Hellboy (2004),Action|Adventure|Fantasy|Horror,3.30687887203589,9362
6433,7374,163,Home on the Range (2004),Animation|Children|Comedy|Musical|Western,2.665525114155251,438
6434,7375,149,"Prince & Me, The (2004)",Comedy|Romance,3.235135135135135,925
6435,7376,177,Walking Tall (2004),Action,3.0494137353433834,1194
6436,7377,196,"United States of Leland, The (2003)",Crime|Drama,3.552995391705069,434
6437,7378,1,Johnson Family Vacation (2004),Comedy,2.2766990291262137,103
6438,7379,189,The Alamo (2004),Drama|War|Western,2.9428879310344827,464
6439,7380,56,Ella Enchanted (2004),Comedy|Fantasy|Romance,3.2801822323462413,1756
6440,7381,139,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,2.78393470790378,1164
6441,7382,171,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,3.726950354609929,423
6442,7383,22,Shade (2003),Crime|Drama|Thriller,3.195266272189349,169
6443,7384,131,Since Otar Left (Depuis qu'Otar est parti...) (2003),Drama,3.589041095890411,73
6444,7385,182,Twentynine Palms (2003),Drama|Horror,2.5416666666666665,72
6445,7386,19,"Ten Commandments, The (1956)",Adventure|Drama,3.618580060422961,1986
6446,7387,144,Dawn of the Dead (1978),Action|Drama|Horror,3.7978898328309127,3649
6447,7388,19,"Brother Sun, Sister Moon (Fratello sole, sorella luna) (1972)",Drama,3.220779220779221,77
6448,7389,88,One Million Years B.C. (1966),Adventure|Fantasy,2.6818181818181817,198
6449,7391,120,"Mother, Jugs & Speed (1976)",Comedy,2.742424242424242,99
6450,7394,2,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,3.4008620689655173,232
6451,7395,26,Cheaper by the Dozen (1950),Comedy|Drama,3.3411764705882354,425
6452,7396,30,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,4.0939044481054365,607
6453,7399,103,Ned Kelly (1970),Action|Crime|Western,2.6818181818181817,44
6454,7402,5,"Food of the Gods, The (1976)",Horror|Sci-Fi,2.480769230769231,78
6455,7405,193,Road to Bali (1952),Comedy|Musical,3.17816091954023,87
6456,7406,60,"Flying Deuces, The (1939)",Comedy,3.329113924050633,79
6457,7408,192,Jack and the Beanstalk (1952),Children|Comedy|Fantasy,3.0892857142857144,56
6458,7410,166,"Osterman Weekend, The (1983)",Action|Thriller,3.0,164
6459,7414,60,Going in Style (1979),Comedy|Drama,3.46,100
6460,7415,159,"Late Show, The (1977)",Comedy|Crime|Drama|Mystery,3.584158415841584,101
6461,7416,60,"Sunshine Boys, The (1975)",Comedy,3.432558139534884,215
6462,7417,172,Jersey Girl (1992),Comedy|Romance,3.0280898876404496,89
6463,7418,129,"American Nightmare, The (2000)",Documentary,3.2454545454545456,55
6464,7419,14,After Hours (1985),Comedy|Thriller,3.838200238379023,1678
6465,7420,175,Viva Las Vegas (1964),Comedy|Musical|Romance,3.0123456790123457,81
6466,7437,12,Connie and Carla (2004),Comedy,3.107843137254902,204
6467,7438,119,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,3.823222931724089,28502
6468,7439,71,"Punisher, The (2004)",Action|Crime|Thriller,3.04519427402863,2445
6469,7440,87,Paper Clips (2004),Documentary,3.665644171779141,163
6470,7442,182,Young Adam (2003),Crime|Drama|Thriller,3.173160173160173,231
6471,7444,75,13 Going on 30 (2004),Comedy|Fantasy|Romance,3.1079632465543643,5224
6472,7445,119,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,3.807955292570677,7605
6473,7448,122,Envy (2004),Comedy,2.344262295081968,610
6474,7449,110,Godsend (2004),Drama|Horror|Thriller,2.4340770791075053,493
6475,7450,75,Laws of Attraction (2004),Comedy|Romance,3.04249547920434,553
6476,7451,191,Mean Girls (2004),Comedy,3.5496789639786703,9189
6477,7453,111,New York Minute (2004),Action|Adventure|Comedy,2.4435215946843853,301
6478,7454,28,Van Helsing (2004),Action|Adventure|Fantasy|Horror,2.8349740932642487,5790
6479,7455,79,"Mudge Boy, The (2003)",Drama,3.4166666666666665,48
6480,7456,25,Valentin (Valentín) (2002),Drama,3.597560975609756,123
6481,7457,180,Breakin' All the Rules (2004),Comedy|Romance,2.7357142857142858,70
6482,7458,189,Troy (2004),Action|Adventure|Drama|War,3.35157435508346,10544
6483,7459,164,Carandiru (2003),Crime|Drama,3.6987951807228914,332
6484,7460,148,Coffee and Cigarettes (2003),Comedy|Drama,3.53677663601947,1849
6485,7474,79,"Boys in the Band, The (1970)",Drama,3.5416666666666665,96
6486,7475,161,Raid (2003),Action|Crime|Drama|Thriller,3.360655737704918,61
6487,7477,45,Eye See You (D-Tox) (2002),Horror|Thriller,2.53960396039604,101
6488,7478,108,Swimming to Cambodia (1987),Drama,3.9458128078817736,406
6489,7479,17,Watch on the Rhine (1943),Drama,3.480769230769231,52
6490,7480,100,Under Fire (1983),Drama|Thriller|War,3.4471153846153846,104
6491,7481,34,Enemy Mine (1985),Adventure|Drama|Sci-Fi,3.499602227525856,1257
6492,7482,177,Enter the Dragon (1973),Action|Crime,3.7719440832249673,3076
6493,7484,174,Gimme Shelter (1970),Documentary,3.8692870201096894,547
6494,7485,131,Good Morning (Ohayô) (1959),Comedy,3.798245614035088,171
6495,7486,38,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,3.857476635514019,428
6496,7487,85,Henry & June (1990),Drama,3.311074918566775,307
6497,7488,190,Berkeley in the '60s (1990),Documentary,3.659090909090909,44
6498,7489,108,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",Comedy|Drama,3.794811320754717,212
6499,7490,99,At First Sight (Entre Nous) (Coup de foudre) (1983),Drama,3.459183673469388,49
6500,7491,2,"Naked Prey, The (1966)",Adventure,3.288732394366197,71
6501,7492,93,Martin (1977),Drama|Horror,3.3314917127071824,181
6502,7493,181,"Three Faces of Eve, The (1957)",Drama,3.81640625,384
6503,7505,63,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery,3.957920792079208,404
6504,7523,7,Desperate Hours (1990),Crime|Drama|Thriller,2.833333333333333,99
6505,7541,33,100 Girls (2000),Comedy|Romance,3.036046511627907,430
6506,7560,37,Fail-Safe (1964),Drama|Thriller|War,3.9422246220302375,926
6507,7561,4,Paperhouse (1988),Fantasy|Horror|Thriller,3.435606060606061,132
6508,7562,67,Dobermann (1997),Action|Crime,3.3532608695652173,276
6509,7564,195,Kwaidan (Kaidan) (1964),Horror,3.832530120481928,415
6510,7566,129,28 Up (1985),Documentary,4.025445292620865,786
6511,7569,74,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,3.605086013462977,2674
6512,7570,74,Octopussy (1983),Action|Adventure|Thriller,3.3105726872246697,1816
6513,7571,21,"Blue Gardenia, The (1953)",Crime|Drama|Film-Noir|Thriller,3.3412698412698414,63
6514,7572,27,Wit (2001),Drama,3.888791593695272,571
6515,7573,74,Never Say Never Again (1983),Action|Adventure|Thriller,3.261138613861386,1212
6516,7574,17,Maborosi (Maboroshi no hikari) (1995),Drama,3.643617021276596,94
6517,7577,168,"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance,3.817204301075269,186
6518,7578,143,Midnight (1939),Comedy|Romance,3.7708333333333335,96
6519,7579,50,Pride and Prejudice (1940),Comedy|Drama|Romance,3.668772563176896,554
6520,7580,108,"Man in the Gray Flannel Suit, The (1956)",Drama,3.654867256637168,113
6521,7581,148,"Fountainhead, The (1949)",Drama,3.423684210526316,190
6522,7584,84,Woman of the Year (1942),Comedy|Romance,3.8759305210918114,403
6523,7585,99,Summertime (1955),Drama|Romance,3.6828358208955225,134
6524,7586,114,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),Drama|Thriller|War,3.7114285714285713,175
6525,7587,136,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,4.030038759689923,1032
6526,7613,172,White Palace (1990),Drama,3.243478260869565,115
6527,7614,175,Oklahoma! (1955),Musical|Romance|Western,3.467817896389325,637
6528,7615,38,Desert Hearts (1985),Drama,3.628787878787879,132
6529,7616,85,Body Double (1984),Mystery|Thriller,3.356968215158924,409
6530,7617,103,Rooster Cogburn (1975),Comedy|Western,3.41897233201581,253
6531,7618,0,Chaplin (1992),Drama,3.6107594936708862,948
6532,7619,64,"Miracle Worker, The (1962)",Drama,3.859781121751026,731
6533,7620,196,Monster in a Box (1992),Comedy|Drama,3.8217821782178216,202
6534,7624,18,School Ties (1992),Drama,3.4318181818181817,594
6535,7625,111,Girl (1998),Drama,3.009259259259259,54
6536,7626,56,Switch (1991),Comedy|Crime|Fantasy,2.862068965517241,145
6537,7636,182,Raising Cain (1992),Horror|Thriller,2.890295358649789,237
